P05,talk,2026,"Vinke, J. (2026). *Towards a typology of intensifiers and reflexives*. Berlin-Brno-Vienna Workshop 4, Brno.","@misc{Vinke_2026, author={Vinke, J.}, title={Towards a typology of intensifiers and reflexives}, year={2026}, eventtitle={Berlin-Brno-Vienna Workshop 4}, venue={Brno} }"
P07,talk,2025,"Wall, A. (2025). *¿Qué pueden enseñarnos los “hallazgos contradictorios” en los estudios sobre la marcación diferencial de objeto?*. Deutscher Hispanistentag XXIV, Uni Hamburg.","@misc{Wall_2025, author={Wall, A.}, title={¿Qué pueden enseñarnos los “hallazgos contradictorios” en los estudios sobre la marcación diferencial de objeto?}, year={2025}, eventtitle={Deutscher Hispanistentag XXIV}, venue={Uni Hamburg} }"
P07,publication,2025,"Wall, A., Zeugin, S., Obrist, P., Kabatek, J., & Santos Rebelo, P. (2025). Differential Marking of inanimate direct objects across four varieties of Spanish: Evidence for grammatical differences from elicitation experiments. *Glossa: A Journal of General Linguistics*, *10*(1)." https://doi.org/10.16995/glossa.17201,"@article{Wall_Zeugin_Obrist_Kabatek_Santos Rebelo_2025, author={Wall, A. and Zeugin, S. and Obrist, P. and Kabatek, J. and Santos Rebelo, P.}, title={Differential Marking of inanimate direct objects across four varieties of Spanish: Evidence for grammatical differences from elicitation experiments}, year={2025}, month={July}, volume={10}, ISSN={2397-1835}, url={https://www.glossa-journal.org/article/id/17201/}, DOI={10.16995/glossa.17201}, number={1}, journal={Glossa: a journal of general linguistics} }"
P07,publication,2025,"Wall, A., Zeugin, S., Obrist, P., Rebelo, P. S., & Kabatek, J. (2025). Prominence scales and variation in differential object marking: experimental evidence from Ibero-Romance. *Probus*, *37*(1), 115–161." https://doi.org/10.1515/probus-2024-0006,"@article{Wall_Zeugin_Obrist_Rebelo_Kabatek_2025, author={Wall, A. and Zeugin, S. and Obrist, P. and Rebelo, P. S. and Kabatek, J.}, title={Prominence scales and variation in differential object marking: experimental evidence from Ibero-Romance}, year={2025}, month={May}, volume={37}, ISSN={0921-4771, 1613-4079}, DOI={10.1515/probus-2024-0006}, number={1}, journal={Probus}, pages={115–161} }"
P03,talk,2024,"Wurmbrand, S. (2024). *A syntactic approach to tense in complementation and beyond* [Invited talk]. Fourth International Conference on Adverbial Clauses: Adverbial Clauses in Argument Positions, Berlin.","@misc{Wurmbrand_2024, author={Wurmbrand, S.}, title={A syntactic approach to tense in complementation and beyond}, year={2024}, eventtitle={Fourth International Conference on Adverbial Clauses: Adverbial Clauses in Argument Positions}, venue={Berlin} }"
P03,talk,2024,"Wurmbrand, S. (2024). *Commentator on the panel Theoretical approaches to variation* [Invited talk]. Workshop on Comparative Syntax, Leiden/Bielefeld.","@misc{Wurmbrand_2024, author={Wurmbrand, S.}, title={Commentator on the panel Theoretical approaches to variation}, year={2024}, eventtitle={Workshop on Comparative Syntax}, venue={Leiden/Bielefeld} }"
P03,talk,2024,"Wurmbrand, S. (2024). *Interspersing A- and A′-movement: First A, then A′* [Invited talk]. Locality and the argument/adjunct distinction: Structure-building vs. structure-enrichment, Göttingen.","@misc{Wurmbrand_2024, author={Wurmbrand, S.}, title={Interspersing A- and A′-movement: First A, then A′}, year={2024}, eventtitle={Locality and the argument/adjunct distinction: Structure-building vs. structure-enrichment}, venue={Göttingen} }"
P03,publication,2024,"Wurmbrand, S. (2024). The size of clausal complements. *Annual Review of Linguistics*, *10*, 59–83.","@article{Wurmbrand_2024, author={Wurmbrand, S.}, title={The size of clausal complements}, year={2024}, volume={10}, journal={Annual Review of Linguistics}, pages={59–83} }"
P03,talk,2025,"Wurmbrand, S. (2025). *A syntactic model of Tense and Aspect—a case study of English* [Invited talk]. Colloquium, Hungarian Research Center for Linguistics, Budapest.","@misc{Wurmbrand_2025, author={Wurmbrand, S.}, title={A syntactic model of Tense and Aspect—a case study of English}, year={2025}, eventtitle={Colloquium}, venue={Hungarian Research Center for Linguistics, Budapest} }"
P03,talk,2025,"Wurmbrand, S. (2025). *Finite and non-finite tense dependencies—from syntax to the interfaces* [Invited talk]. Colloquium, Potsdam University.","@misc{Wurmbrand_2025, author={Wurmbrand, S.}, title={Finite and non-finite tense dependencies—from syntax to the interfaces}, year={2025}, eventtitle={Colloquium}, venue={Potsdam University} }"
P03,talk,2025,"Wurmbrand, S. (2025). *Syntax as a function—a Redundancy and Deficiency approach to Grammar within linguistic behavior* [Plenary talk]. Generative Linguistics in Poland 2025, Polish Academy of Sciences, Warsaw.","@misc{Wurmbrand_2025, author={Wurmbrand, S.}, title={Syntax as a function—a Redundancy and Deficiency approach to Grammar within linguistic behavior}, year={2025}, eventtitle={Generative Linguistics in Poland 2025}, venue={Polish Academy of Sciences, Warsaw} }"
P03,talk,2025,"Wurmbrand, S. (2025). *The mapping of syntax to PF and LF—A redundancy and deficiency approach: Syntactic model of Tense and Aspect* [Keynote lecture]. SICOGG 27, Seoul.","@misc{Wurmbrand_2025, author={Wurmbrand, S.}, title={The mapping of syntax to PF and LF—A redundancy and deficiency approach: Syntactic model of Tense and Aspect}, year={2025}, eventtitle={SICOGG 27}, venue={Seoul} }"
P03,talk,2026,"Wurmbrand, S. (2026). *PF and LF—The mapping Syntax to Phonology and Semantics as functions* [Plenary talk]. Incontro di Grammatica Generativa (IGG51), Udine, Italy.","@misc{Wurmbrand_2026, author={Wurmbrand, S.}, title={PF and LF—The mapping Syntax to Phonology and Semantics as functions}, year={2026}, eventtitle={Incontro di Grammatica Generativa (IGG51)}, venue={Udine, Italy} }"
P03,talk,2026,"Wurmbrand, S. (2026). *tense TENSE TENSE: morphological, SYNTACTIC, and SEMANTIC aspects of Tense* [Invited talk]. 15th Workshop on Formal Linguistics, Minas Gerais, Brasil (online).","@misc{Wurmbrand_2026, author={Wurmbrand, S.}, title={tense TENSE TENSE: morphological, SYNTACTIC, and SEMANTIC aspects of Tense}, year={2026}, eventtitle={15th Workshop on Formal Linguistics}, venue={Minas Gerais, Brasil (online)} }"
P03,publication,To appear,"Wurmbrand, S. (To appear). Tense in non-finite complementation—from syntax to the interfaces. In S. Cable, T. Ogihara, & K. Zagona (Eds.), *The Cambridge Handbook of Temporality in Language*. Cambridge University Press.","@inbook{Wurmbrand_To appear, author={Wurmbrand, S.}, title={Tense in non-finite complementation—from syntax to the interfaces}, year={To appear}, place={Cambridge}, booktitle={The Cambridge Handbook of Temporality in Language}, publisher={Cambridge University Press}, editor={Cable, S. and Ogihara, T. and Zagona, K.} }"
P03,publication,To appear,"Wurmbrand, S. (To appear). The mapping of syntax to Phonology and Semantics—A Redundancy and Deficiency approach. In A. Bondaruk & S. Zdziebko (Eds.), *Minimalism in syntax and phonology*. John Benjamins.","@inbook{Wurmbrand_To appear, author={Wurmbrand, S.}, title={The mapping of syntax to Phonology and Semantics—A Redundancy and Deficiency approach}, year={To appear}, place={Amsterdam}, booktitle={Minimalism in syntax and phonology}, publisher={John Benjamins}, editor={Bondaruk, A. and Zdziebko, S.} }"
P03,talk,2025,"Wurmbrand, S., Kobayashi, F. H., Gardner, C., Keller, F., & Riedl, A. (2025). *Fake indexicals in relative clauses* [Plenary talk]. 25th Annual International Conference (AICED 25), Bucharest.","@misc{Wurmbrand_Kobayashi_Gardner_Keller_Riedl_2025, author={Wurmbrand, S. and Kobayashi, F. H. and Gardner, C. and Keller, F. and Riedl, A.}, title={Fake indexicals in relative clauses}, year={2025}, eventtitle={25th Annual International Conference (AICED 25)}, venue={Bucharest} }"
P03,talk,2025,"Wurmbrand, S., Kobayashi, F. H., Gardner, C., Keller, F., & Riedl, A. (2025). *The Morphosyntax of Fake Indexicals* [Invited talk]. Workshop on Indexicality, Geneva.","@misc{Wurmbrand_Kobayashi_Gardner_Keller_Riedl_2025, author={Wurmbrand, S. and Kobayashi, F. H. and Gardner, C. and Keller, F. and Riedl, A.}, title={The Morphosyntax of Fake Indexicals}, year={2025}, eventtitle={Workshop on Indexicality}, venue={Geneva} }"
P05,talk,2025,"Zeijlstra, H., Kaur, G., & Vinke, J. (2025). *The φ-features of U*. Linguistics in the Netherlands, Utrecht.","@misc{Zeijlstra_Kaur_Vinke_2025, author={Zeijlstra, H. and Kaur, G. and Vinke, J.}, title={The φ-features of U}, year={2025}, eventtitle={Linguistics in the Netherlands}, venue={Utrecht} }"
